	FSC-A	FSC-W	FSC-H	SSC-A	SSC-W	SSC-H	CD34-PE	Lin-PE-Cy5	CD123-PE-Cy7	CD90-BV421	Zombie	CD45RA-FITC	IL1RAP-APC	CD38-APC-cy7	Time	Well	Plate	Plate_Well	CD34_pos	CD38_pos	CD38_neg	IL1RAP_pos	CD45RA_pos	CD45RA_neg	CD123_pos	CD123_neg	CD90_pos	CD90_neg	lsc	hsc	mpp	lmpp	cmp	gmp	mep	unassigned	celltype
94	119829.59	94546.805	83061.0	39017.76	81758.16	31276.0	692.15	153.69	382.59003	153.0	1906.0	248.82	412.80002	3665.6	23729.1	E4	not_seq	not_seq_E4	True	True	False	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	MEP
95	95124.59	85998.07	72491.0	45826.38	74706.55	40201.0	321.55002	1369.04	405.48	1694.0	2654.0	1579.05	2304.0	2060.8	23944.5	E3	not_seq	not_seq_E3	True	False	True	True	True	False	True	False	True	False	True	False	False	False	False	False	False	False	LSC
96	140067.89	98350.97	93334.0	63798.84	81065.61	51577.0	849.11005	464.34003	450.17	517.0	2255.0	2834.46	1093.6	3832.8	24130.6	E2	not_seq	not_seq_E2	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
97	124036.195	96460.65	84271.0	55752.21	84468.67	43256.0	383.68002	426.19	583.15	429.0	2593.0	510.69	1432.0	7802.4	24340.8	E1	not_seq	not_seq_E1	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
98	122579.09	93654.91	85776.0	38809.832	79089.555	32159.0	409.84003	758.64	948.30005	183.0	1457.0	337.56	1745.6	8764.8	24633.2	F1	not_seq	not_seq_F1	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
99	125488.8	93596.39	87867.0	41355.45	78807.56	34391.0	948.30005	850.2	200.56001	344.0	3029.0	229.68001	743.2	1140.8	24876.4	F2	not_seq	not_seq_F2	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
100	180401.39	113344.95	104308.0	71828.07	92585.5	50843.0	744.47003	1515.1001	1265.49	678.0	6684.0	13721.64	1540.0	5216.0	25092.5	F3	not_seq	not_seq_F3	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
101	111762.0	94234.03	77726.0	30918.93	86958.33	23302.0	1534.7201	560.26	543.91003	109.0	1554.0	54.81	891.2	5605.6	25373.9	F4	not_seq	not_seq_F4	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
102	165087.0	108988.13	99269.0	72021.21	87076.516	54205.0	796.79004	824.04004	676.89	749.0	3204.0	471.54	1901.6	8447.2	25563.8	F5	not_seq	not_seq_F5	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
103	146444.39	104263.81	92049.0	76252.02	87262.336	57267.0	439.27002	644.19	667.08	509.0	3567.0	4213.41	1453.6	4960.0	25792.4	F6	not_seq	not_seq_F6	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
104	122441.4	92610.38	86646.0	31038.121	79847.48	25475.0	649.64	447.99002	431.64	401.0	1679.0	450.66	1283.2001	4393.6	26009.6	E6	not_seq	not_seq_E6	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
105	149839.2	107882.125	91024.0	43589.61	92332.94	30939.0	650.73004	1170.66	535.19	606.0	3613.0	6317.94	1552.0	4988.8003	26217.5	E7	not_seq	not_seq_E7	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
106	134594.1	98432.79	89612.0	49603.05	82434.02	39435.0	347.71002	900.34	991.9	651.0	4095.0	7106.16	1164.0	5082.4	26437.8	E8	not_seq	not_seq_E8	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
107	106494.3	86830.94	80377.0	31676.7	75995.33	27317.0	723.76	-19.62	330.27002	352.0	1200.0	288.84	64.8	1592.8	26637.3	E9	not_seq	not_seq_E9	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
108	140586.3	105177.73	87599.0	73015.62	85260.35	56124.0	674.71	869.82	534.10004	1051.0	2858.0	8858.34	1681.6	5194.4	26834.8	E10	not_seq	not_seq_E10	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
109	127404.0	100742.625	82880.0	34582.5	90255.22	25111.0	1216.4401	577.7	542.82	416.0	1719.0	261.0	499.2	4021.6	27116.4	E11	not_seq	not_seq_E11	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
110	131177.7	94500.09	90972.0	39796.41	83459.12	31250.0	766.27	1422.4501	1584.8601	404.0	2865.0	5911.65	2072.8	4364.8003	27405.4	E12	not_seq	not_seq_E12	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
111	152375.39	103388.34	96588.0	45985.59	88352.73	34110.0	898.16003	618.03	791.34	764.0	2761.0	247.08	2224.8	9236.8	27639.8	E13	not_seq	not_seq_E13	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
112	126563.4	99515.99	83348.0	50960.25	85369.266	39121.0	548.27	1141.23	478.51	473.0	3024.0	7054.83	1867.2001	3936.8	27858.4	E14	not_seq	not_seq_E14	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
113	123125.4	93182.586	86595.0	38436.6	82316.96	30601.0	763.0	865.46	330.27002	753.0	2068.0	1234.53	311.2	2317.6	28058.2	E15	not_seq	not_seq_E15	True	False	True	False	False	True	False	True	True	False	False	True	False	False	False	False	False	False	HSC
114	128997.9	100571.09	84060.0	62359.86	86108.92	47461.0	586.42004	37.06	570.07	583.0	3920.0	6257.04	684.0	5816.8003	28319.5	E16	not_seq	not_seq_E16	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
115	149721.3	98209.74	99910.0	57830.64	82970.055	45679.0	414.2	846.93005	987.54004	529.0	2621.0	6636.36	1181.6	4163.2	28542.4	E17	not_seq	not_seq_E17	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
116	124647.3	96148.65	84961.0	29028.42	83813.836	22698.0	580.97003	357.52002	621.30005	378.0	2333.0	274.05	1070.4	8632.8	28775.0	E18	not_seq	not_seq_E18	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
117	198081.0	122753.59	105752.0	69530.4	93661.89	48651.0	391.31	398.94	864.37006	486.0	5114.0	8002.2603	236.8	5736.8003	29021.6	E19	not_seq	not_seq_E19	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
118	155322.0	105324.41	96646.0	66807.3	86147.664	50823.0	418.56	1135.78	1046.4	416.0	4131.0	8164.08	1672.0	8109.6	29264.1	E20	not_seq	not_seq_E20	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
119	137785.5	104995.3	86003.0	45923.82	86145.45	34937.0	2565.86	453.44	473.06003	420.0	2317.0	7144.44	932.8	2664.0	29456.4	E21	not_seq	not_seq_E21	True	False	True	False	True	False	True	False	False	True	False	False	False	True	False	False	False	False	LMPP
120	136623.6	96750.38	92545.0	39645.03	82905.54	31339.0	374.96002	1149.9501	612.58	690.0	2884.0	5802.9	2044.0	3779.2	29695.3	E22	not_seq	not_seq_E22	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
121	140565.6	107596.7	85617.0	49645.68	90955.78	35771.0	1145.5901	737.93	661.63	404.0	598.0	362.79	1016.8	8037.6	29977.6	E23	not_seq	not_seq_E23	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
122	123708.59	92091.5	88036.0	42057.54	78602.72	35066.0	374.96002	483.96002	1158.67	104.0	2764.0	7806.5103	804.0	4770.4	30214.1	E24	not_seq	not_seq_E24	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
123	135342.89	103923.04	85350.0	70909.35	88187.25	52696.0	688.88	828.4	1302.55	477.0	3463.0	6697.2603	2295.2	6977.6	30452.3	F24	not_seq	not_seq_F24	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
124	122508.0	97914.37	81997.0	47622.06	83757.164	37262.0	383.68002	531.92004	418.56	295.0	2111.0	4236.9	588.8	3104.8	30692.6	F23	not_seq	not_seq_F23	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
125	164041.2	104266.49	103107.0	57373.89	84063.03	44729.0	402.21002	1558.7001	770.63	606.0	5150.0	8182.35	1976.0	6254.4	30899.4	F22	not_seq	not_seq_F22	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
126	118086.3	88488.1	87457.0	41282.37	73241.875	36939.0	744.47003	447.99002	154.78	566.0	1447.0	153.99	12.0	90.4	31189.5	F21	not_seq	not_seq_F21	True	False	True	False	False	True	False	True	True	False	False	True	False	False	False	False	False	False	HSC
127	156330.89	107495.625	95309.0	51005.492	88228.055	37887.0	772.81	462.16	1181.56	500.0	2692.0	149.64	1282.4	4330.4	31416.8	F20	not_seq	not_seq_F20	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
128	141742.8	102108.914	90974.0	46821.66	84671.76	36240.0	588.60004	1494.39	1067.11	170.0	4413.0	10138.11	2150.4001	6289.6	31622.6	F19	not_seq	not_seq_F19	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
129	166212.0	115651.52	94187.0	43760.13	97351.03	29459.0	780.44	586.42004	683.43	565.0	1941.0	303.63	784.8	7760.0	31870.7	F18	not_seq	not_seq_F18	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
130	143154.0	96637.29	97082.0	49433.4	84533.65	38324.0	997.35004	474.15002	409.84003	286.0	1413.0	153.99	1525.6	5337.6	32064.4	F17	not_seq	not_seq_F17	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
131	133555.5	101984.22	85824.0	68412.45	84922.41	52795.0	11256.431	1542.3501	453.44	995.0	2736.0	500.25	741.60004	4653.6	32264.1	F16	not_seq	not_seq_F16	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
132	156555.0	108565.56	94505.0	64868.07	95030.6	44735.0	763.0	1007.16003	1409.37	367.0	3466.0	7923.96	1486.4	7195.2	32527.8	F15	not_seq	not_seq_F15	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
133	145267.2	98514.37	96638.0	52634.13	84692.25	40729.0	454.53	1057.3	1428.99	175.0	2410.0	9586.53	2361.6	10215.2	32763.2	F14	not_seq	not_seq_F14	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
134	101545.195	86032.43	77353.0	28181.041	74204.38	24889.0	651.82	200.56001	3011.6702	9.0	1276.0	-11.31	409.6	4738.4	32963.4	F13	not_seq	not_seq_F13	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
135	144468.0	99651.14	95010.0	39568.47	85231.195	30425.0	447.99002	744.47003	1236.06	792.0	3565.0	6780.7803	758.4	4732.8003	33194.8	F12	not_seq	not_seq_F12	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
136	128580.3	94531.57	89141.0	44792.82	77269.414	37991.0	459.98	331.36002	483.96002	25.0	2424.0	4623.18	704.0	1908.8	33452.1	F11	not_seq	not_seq_F11	True	False	True	False	True	False	True	False	False	True	False	False	False	True	False	False	False	False	LMPP
137	187896.6	120186.92	102457.0	65405.73	92979.12	46101.0	731.39	1602.3	829.49005	721.0	6113.0	10941.99	1639.2001	6528.8003	33672.5	F10	not_seq	not_seq_F10	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
138	174849.3	107851.734	106247.0	74534.64	87854.36	55600.0	947.21	227.81001	849.11005	728.0	2848.0	321.9	1272.8	10156.8	33876.3	F9	not_seq	not_seq_F9	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
139	162225.89	111624.08	95245.0	51907.68	92330.414	36844.0	561.35004	1112.89	713.95	491.0	4005.0	10055.46	1219.2001	2641.6	34136.5	F8	not_seq	not_seq_F8	True	False	True	True	True	False	True	False	False	True	True	False	False	True	False	False	False	False	LMPP
140	121951.8	90502.016	88310.0	39687.66	78415.7	33169.0	842.57	492.68002	67.58	520.0	598.0	187.92	280.0	560.8	34361.7	F7	not_seq	not_seq_F7	True	False	True	False	False	True	False	True	True	False	False	True	False	False	False	False	False	False	HSC
141	122555.695	94628.82	84877.0	36208.53	80496.7	29479.0	740.11005	925.41003	491.59003	299.0	606.0	6237.0303	1156.8	2010.4	34626.9	G7	not_seq	not_seq_G7	True	False	True	False	True	False	True	False	False	True	False	False	False	True	False	False	False	False	LMPP
142	122260.5	94329.766	84941.0	34806.09	82998.65	27483.0	512.3	578.79004	863.28	708.0	2163.0	617.7	230.40001	2152.8	34812.7	G6	not_seq	not_seq_G6	True	False	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	False	HSC
143	122994.9	92358.56	87275.0	37409.13	82057.93	29877.0	451.26	791.34	1334.16	179.0	2496.0	220.11	1172.0	2655.2	35020.6	G5	not_seq	not_seq_G5	True	False	True	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	MPP
144	131141.7	96842.734	88747.0	44109.87	84983.09	34016.0	731.39	1474.77	820.77	240.0	4440.0	1211.04	1739.2001	7934.4	35261.3	G4	not_seq	not_seq_G4	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
145	127613.695	94723.086	88292.0	47750.82	81575.46	38362.0	971.19	421.83002	826.22003	372.0	2060.0	115.71	1248.8	3069.6	35493.2	G3	not_seq	not_seq_G3	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
146	130413.59	97348.23	87796.0	48193.65	83958.08	37619.0	786.98004	1133.6	268.14	711.0	2075.0	5353.98	1120.0	2969.6	35686.9	G2	not_seq	not_seq_G2	True	False	True	False	True	False	False	True	True	False	False	False	False	False	False	False	False	True	unassigned
147	153604.8	105054.58	95823.0	56082.81	86227.41	42625.0	887.26	295.39	646.37	718.0	4481.0	5557.56	1049.6	6066.4	35888.7	G1	not_seq	not_seq_G1	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
148	128241.0	100888.336	83304.0	41196.24	84839.164	31823.0	522.11005	701.96	819.68005	400.0	2804.0	3148.53	1446.4	4729.6	36145.6	H1	not_seq	not_seq_H1	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
149	102867.3	85396.12	78944.0	33820.38	73805.48	30031.0	386.95	231.08	480.69	482.0	2349.0	3186.81	371.2	2797.6	36340.3	H2	not_seq	not_seq_H2	True	False	True	False	True	False	True	False	False	True	False	False	False	True	False	False	False	False	LMPP
150	166102.2	106070.27	102627.0	58056.84	88336.12	43072.0	529.74	937.4	957.02	416.0	3489.0	10510.47	928.0	4726.4	36538.6	H3	not_seq	not_seq_H3	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
151	139746.6	103870.086	88172.0	38735.01	86500.76	29347.0	317.19	75.21	352.07	442.0	2683.0	5736.7803	460.80002	2140.8	36805.2	H4	not_seq	not_seq_H4	True	False	True	False	True	False	False	True	False	True	False	False	False	True	False	False	False	False	LMPP
152	143001.89	101102.23	92696.0	47744.73	84588.11	36991.0	672.53	1352.6901	1231.7001	749.0	7713.0	7832.61	1808.0	7065.6	36993.0	H5	not_seq	not_seq_H5	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
153	175036.5	107426.27	106782.0	63570.03	91611.53	45476.0	616.94	1445.3401	1013.7	546.0	4540.0	8048.37	1589.6	8433.601	37190.3	H6	not_seq	not_seq_H6	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
154	132101.1	96306.51	89894.0	42194.13	83325.33	33186.0	595.14	1261.13	768.45	113.0	2554.0	4861.56	1800.8	4955.2	37395.4	H7	not_seq	not_seq_H7	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
155	223371.89	133797.34	109411.0	107719.05	101714.23	69405.0	382.59003	1238.24	691.06	897.0	5000.0	7677.75	1861.6	3471.2	37590.7	H8	not_seq	not_seq_H8	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
156	184131.0	123004.25	98104.0	69529.53	90419.44	50395.0	570.07	1405.01	876.36005	728.0	6173.0	8206.71	1067.2001	4219.2	37820.0	G8	not_seq	not_seq_G8	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
157	163510.2	106210.66	100892.0	45671.52	90473.32	33083.0	600.59	973.37006	1094.36	630.0	3717.0	8954.91	1406.4	4996.8003	38031.6	G9	not_seq	not_seq_G9	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
158	166023.0	108883.24	99928.0	54744.75	93106.15	38534.0	922.14	934.13	1044.2201	543.0	4163.0	9477.78	1288.0	5996.0	38240.7	G10	not_seq	not_seq_G10	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
159	108739.8	90284.94	78932.0	31781.97	77271.875	26955.0	480.69	741.2	541.73004	124.0	2663.0	5325.27	420.80002	3011.2	38472.5	G11	not_seq	not_seq_G11	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
160	119247.3	93168.7	83880.0	51249.96	81862.03	41029.0	558.08	793.52	703.05005	348.0	2433.0	1456.38	1011.2	5408.0	38667.4	G12	not_seq	not_seq_G12	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
161	151896.6	105455.64	94397.0	48172.77	86149.945	36646.0	510.12003	640.92004	1684.05	206.0	3300.0	9939.75	1096.8	6661.6	38896.4	G13	not_seq	not_seq_G13	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
162	106005.59	88434.94	78557.0	40440.21	74771.89	35445.0	584.24	190.75	137.34001	235.0	2182.0	160.08	-144.8	1855.2001	39109.3	G14	not_seq	not_seq_G14	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
163	107730.9	94219.62	74934.0	40278.39	80394.85	32834.0	675.80005	361.88	597.32	464.0	2448.0	5273.07	249.6	4376.8003	39358.9	G15	not_seq	not_seq_G15	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
164	116353.8	91884.016	82989.0	46487.582	77338.875	39393.0	918.87006	741.2	1783.2401	151.0	2426.0	93.090004	1412.0	9746.4	39583.4	G16	not_seq	not_seq_G16	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
165	157233.6	105206.6	97945.0	34720.832	91671.27	24822.0	500.31003	1129.24	712.86005	884.0	2066.0	330.6	1215.2001	7831.2	39775.3	G17	not_seq	not_seq_G17	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
166	148869.89	108995.96	89511.0	37085.49	90603.336	26825.0	783.71	673.62	502.49002	537.0	2106.0	228.81	1144.8	4176.0	39999.7	G18	not_seq	not_seq_G18	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
167	125857.8	95775.86	86120.0	48677.37	82656.31	38595.0	624.57	1389.75	918.87006	419.0	4214.0	7736.91	1359.2001	4936.0	40214.0	G19	not_seq	not_seq_G19	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
168	114125.4	93571.06	79932.0	40746.45	79712.22	33500.0	579.88	1090.0	1006.07	827.0	2858.0	7422.84	1545.6	6180.0	40460.5	G20	not_seq	not_seq_G20	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
169	141566.39	99922.41	92849.0	55226.73	86203.47	41986.0	716.13	806.60004	672.53	357.0	2914.0	5956.89	670.4	4335.2	40688.0	G21	not_seq	not_seq_G21	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
170	144423.89	98453.9	96136.0	55329.39	82834.2	43775.0	628.93	792.43005	1013.7	614.0	5649.0	6305.7603	1151.2001	3639.2	40946.8	G22	not_seq	not_seq_G22	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
171	120414.59	95208.98	82886.0	30573.541	81215.5	24671.0	625.66003	578.79004	734.66003	20.0	1246.0	173.13	204.0	2819.2	41148.5	G23	not_seq	not_seq_G23	True	False	True	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	MPP
172	153832.5	102237.8	98609.0	44570.1	87771.45	33279.0	512.3	1081.28	711.77	482.0	4075.0	1876.59	1118.4	3141.6	41341.9	G24	not_seq	not_seq_G24	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
173	151217.1	105061.79	94327.0	69216.33	89862.34	50479.0	458.89	831.67004	1106.35	344.0	4102.0	5929.05	1136.8	6248.8003	41573.6	H24	not_seq	not_seq_H24	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
174	106931.695	87797.09	79819.0	41260.62	75572.41	35781.0	987.54004	410.93002	717.22003	436.0	1869.0	257.52	996.8	4687.2	41764.6	H23	not_seq	not_seq_H23	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
175	130529.695	97544.9	87697.0	37912.86	92031.15	26998.0	365.15002	580.97003	701.96	200.0	3690.0	4816.32	984.8	4872.8003	41976.8	H22	not_seq	not_seq_H22	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
176	114880.5	91707.37	82096.0	42378.57	80766.63	34387.0	940.67004	176.58	549.36005	68.0	2465.0	2342.91	562.4	3045.6	42251.0	H21	not_seq	not_seq_H21	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
